release_date,movie,production_budget,domestic_gross,worldwide_gross
1998/05/27,I Got the Hook-Up!,"$3,500,000","$10,317,779","$10,317,779"
1996/08/23,She's the One,"$3,500,000","$9,482,579","$13,795,053"
1980/01/01,Terror Train,"$3,500,000","$8,000,000","$8,000,000"
1998/11/06,Gods and Monsters,"$3,500,000","$6,451,628","$6,451,628"
2010/04/16,El secreto de sus ojos,"$3,500,000","$6,391,436","$40,527,719"
1987/03/13,Evil Dead II,"$3,500,000","$5,923,044","$5,927,556"
1985/06/30,Day of the Dead,"$3,500,000","$5,804,262","$34,004,262"
2018/05/18,First Reformed,"$3,500,000","$3,448,256","$3,988,612"
2001/06/29,Pootie Tang,"$3,500,000","$3,293,258","$3,293,258"
2019/11/07,Honey Boy,"$3,500,000","$3,012,615","$3,415,542"
2021/06/11,The House Next Door: Meet the Blacks 2,"$3,500,000","$2,893,660","$2,893,660"
2016/12/02,Believe,"$3,500,000","$890,303","$890,303"
2000/04/19,La otra conquista,"$3,500,000","$886,410","$886,410"
2016/09/30,American Honey,"$3,500,000","$663,247","$2,611,750"
2016/03/18,The Bronze,"$3,500,000","$615,816","$615,816"
2011/06/10,Trolljegeren,"$3,500,000","$253,444","$5,706,638"
2007/09/14,Ira and Abby,"$3,500,000","$221,096","$221,096"
2016/01/08,The Masked Saint,"$3,500,000","$182,695","$182,695"
2006/02/17,Winter Passing,"$3,500,000","$107,492","$113,783"
2005/03/25,D.E.B.S.,"$3,500,000","$96,793","$96,793"
2016/06/03,Time to Choose,"$3,500,000","$29,233","$29,233"
2009/06/26,Surveillance,"$3,500,000","$27,349","$1,396,395"
1999/09/17,Taxman,"$3,500,000","$9,871","$9,871"
2012/05/17,The Kick,"$3,500,000",$0,"$40,622"
2009/06/30,The Betrayed,"$3,500,000",$0,$0
2006/10/01,The Secret,"$3,500,000",$0,$0
2011/06/28,2:13,"$3,500,000",$0,$0
2013/01/29,"Batman: The Dark Knight Returns, Part 2","$3,500,000",$0,$0
2014/03/11,In the Name of the King III,"$3,500,000",$0,$0
2014/03/04,Wicked Blood,"$3,500,000",$0,$0
2015/06/05,Dawn Patrol,"$3,500,000",$0,$0
2012/10/25,Jagten,"$3,450,000","$687,185","$18,309,793"
2015/09/01,Lords of London,"$3,440,000",$0,$0
2005/06/24,La marche de l'empereur,"$3,400,000","$77,437,223","$133,276,359"
1977/12/23,High Anxiety,"$3,400,000","$31,063,038","$31,063,038"
2011/10/05,Margin Call,"$3,400,000","$5,353,586","$20,433,227"
2008/09/26,Choke,"$3,400,000","$2,926,565","$4,124,277"
2004/04/23,L'incomparable mademoiselle C.,"$3,400,000","$493,905","$493,905"
2007/03/23,La Tourneuse de Pages,"$3,400,000","$208,691","$11,182,908"
2008/07/11,August,"$3,400,000","$12,636","$12,636"
2015/01/02,Babysitting,"$3,400,000",$0,"$24,564,100"
2015/03/03,To Write Love On Her Arms,"$3,400,000",$0,$0
Unknown,Vilaine,"$3,400,000",$0,$0
1956/02/16,Carousel,"$3,380,000",$0,"$3,604"
2014/10/10,Whiplash,"$3,300,000","$13,092,006","$39,123,993"
2007/10/26,Bella,"$3,300,000","$8,093,373","$12,405,473"
2003/01/03,Cidade de Deus,"$3,300,000","$7,563,397","$32,059,295"
2000/05/05,Human Traffic,"$3,300,000","$104,257","$5,422,740"
2006/12/29,The Dead Girl,"$3,300,000","$19,875","$19,875"
2015/01/20,The Opposite Sex,"$3,300,000",$0,"$50,206"
1983/11/18,A Christmas Story,"$3,250,000","$20,640,209","$20,640,209"
1982/08/20,Class of 1984,"$3,250,000","$6,965,361","$6,965,361"
2009/01/30,Entre les murs,"$3,250,000","$3,766,810","$34,114,067"
1999/10/29,Dreaming of Joseph Lees,"$3,250,000","$7,680","$7,680"
1968/06/12,Rosemary's Baby,"$3,200,000","$33,395,426","$33,396,740"
2018/07/06,Sorry to Bother You,"$3,200,000","$17,493,096","$18,285,560"
1962/04/22,The Man Who Shot Liberty Valance,"$3,200,000","$8,000,000","$8,000,000"
2004/07/16,Maria Full of Grace,"$3,200,000","$6,529,624","$14,441,158"
2011/06/03,Beginners,"$3,200,000","$5,790,894","$14,314,407"
2016/04/22,The Meddler,"$3,200,000","$4,267,219","$5,526,942"
2009/07/29,Adam,"$3,200,000","$2,283,291","$2,834,485"
2006/09/22,Feast,"$3,200,000","$56,131","$690,872"
1946/12/20,Itâs a Wonderful Life,"$3,180,000","$6,644,000","$10,822,901"
1996/05/16,Trainspotting,"$3,100,000","$16,501,785","$71,548,935"
2013/02/01,Antiviral,"$3,100,000",$0,"$123,407"
1978/07/28,National Lampoon's Animal House,"$3,000,000","$141,600,000","$141,600,000"
2010/10/20,Paranormal Activity 2,"$3,000,000","$84,752,907","$177,512,032"
2015/08/27,War Room,"$3,000,000","$67,790,117","$73,986,904"
2013/06/07,The Purge,"$3,000,000","$64,473,115","$91,266,581"
1964/12/22,Goldfinger,"$3,000,000","$51,100,000","$124,900,000"
2012/10/05,Sinister,"$3,000,000","$48,086,903","$87,727,807"
2000/08/18,The Original Kings of Comedy,"$3,000,000","$38,168,022","$38,236,338"
1957/12/18,The Bridge on the River Kwai,"$3,000,000","$33,300,000","$33,300,000"
1978/01/01,Coming Home,"$3,000,000","$32,653,000","$32,653,000"
1973/12/05,Serpico,"$3,000,000","$27,274,150","$27,274,150"
1998/11/20,Waking Ned Devine,"$3,000,000","$24,793,251","$55,193,251"
1997/08/01,Air Bud,"$3,000,000","$24,646,936","$27,788,649"
2002/10/11,Bowling for Columbine,"$3,000,000","$21,576,018","$58,240,487"
1985/11/01,A Nightmare on Elm Street Part 2: Freddyâs Reve…,"$3,000,000","$21,163,999","$21,163,999"
1986/03/07,A Room with a View,"$3,000,000","$20,966,644","$21,042,017"
1975/06/10,Love and Death,"$3,000,000","$20,123,742","$20,123,742"
1986/08/01,Friday the 13th Part VI: Jason Lives,"$3,000,000","$19,472,057","$19,472,057"
2002/08/02,Martin Lawrence Live: RunTelDat,"$3,000,000","$19,184,820","$19,184,820"
1960/06/15,The Apartment,"$3,000,000","$18,600,000","$24,600,000"
2019/07/12,The Farewell,"$3,000,000","$17,700,478","$22,500,687"
1958/09/20,Cat on a Hot Tin Roof,"$3,000,000","$17,570,324","$17,570,324"
1970/05/26,Beneath the Planet of the Apes,"$3,000,000","$17,489,009","$17,489,009"
2001/04/06,Pokemon 3: The Movie,"$3,000,000","$17,052,128","$68,452,128"
1993/08/13,Jason Goes to Hell: The Final Friday,"$3,000,000","$15,935,068","$15,935,068"
1990/04/27,Spaced Invaders,"$3,000,000","$15,000,000","$15,000,000"
2017/04/07,The Case for Christ,"$3,000,000","$14,678,714","$17,966,760"
2016/05/13,Love & Friendship,"$3,000,000","$14,016,568","$23,934,375"
1976/04/09,Family Plot,"$3,000,000","$13,200,000","$13,200,000"
1966/07/16,Torn Curtain,"$3,000,000","$13,000,000","$13,000,000"
2018/06/01,Upgrade,"$3,000,000","$11,977,130","$16,976,561"
2006/03/03,Dave Chappelle's Block Party,"$3,000,000","$11,718,595","$12,051,924"
1985/10/25,Krush Groove,"$3,000,000","$11,052,713","$11,052,713"
2020/02/21,Impractical Jokers: The Movie,"$3,000,000","$10,466,091","$10,466,091"
1960/07/07,Elmer Gantry,"$3,000,000","$10,400,000","$10,400,064"
2009/05/08,Next Day Air,"$3,000,000","$10,027,047","$10,172,519"
1961/12/19,Judgment at Nuremberg,"$3,000,000","$10,000,000","$10,000,000"
1998/11/04,Belly,"$3,000,000","$9,639,390","$9,639,390"
1999/05/12,Trippinâ,"$3,000,000","$9,017,070","$9,017,070"
1948/08/26,Red River,"$3,000,000","$9,012,000","$9,012,000"
2001/08/08,The Deep End,"$3,000,000","$8,823,109","$9,981,635"
2013/05/22,Before Midnight,"$3,000,000","$8,110,621","$23,241,189"
1987/11/20,Teen Wolf Too,"$3,000,000","$7,888,000","$7,888,000"
2009/07/31,The Collector,"$3,000,000","$7,712,114","$10,473,836"
1988/07/08,Phantasm II,"$3,000,000","$7,282,851","$7,282,851"
2017/10/27,Let There Be Light,"$3,000,000","$7,233,471","$7,241,309"
2006/04/07,Phat Girlz,"$3,000,000","$7,061,128","$7,301,115"
2004/10/01,Woman Thou Art Loosed,"$3,000,000","$6,879,730","$6,879,730"
2002/10/18,Real Women Have Curves,"$3,000,000","$5,853,194","$7,777,790"
1981/08/13,Gallipoli,"$3,000,000","$5,732,587","$5,732,587"
2006/04/28,Water,"$3,000,000","$5,529,144","$11,322,573"
2019/06/07,The Last Black Man in San Francisco,"$3,000,000","$4,515,719","$4,638,314"
2016/07/22,Donât Think Twice,"$3,000,000","$4,417,983","$4,417,983"
2016/06/24,Swiss Army Man,"$3,000,000","$4,210,454","$5,837,111"
2000/04/14,East is East,"$3,000,000","$4,170,647","$30,438,635"
2000/09/01,Whipped,"$3,000,000","$4,142,507","$4,142,507"
1997/02/28,Kama Sutra,"$3,000,000","$4,109,095","$4,109,095"
2013/05/17,Frances Ha,"$3,000,000","$4,067,398","$11,218,621"
2010/04/30,Please Give,"$3,000,000","$4,033,574","$4,566,662"
1971/06/30,Willy Wonka & the Chocolate Factory,"$3,000,000","$4,000,000","$4,059,519"
1993/09/24,Warlock: The Armageddon,"$3,000,000","$3,902,679","$3,902,679"
1997/04/18,8 Heads in a Duffel Bag,"$3,000,000","$3,602,884","$4,002,884"
1978/09/13,Days of Heaven,"$3,000,000","$3,446,749","$3,660,880"
2002/05/24,Thirteen Conversations About One Thing,"$3,000,000","$3,287,435","$3,705,923"
2016/03/31,Compadres,"$3,000,000","$3,127,773","$7,445,044"
1999/02/19,Jawbreaker,"$3,000,000","$3,076,820","$3,076,820"
1996/08/09,Basquiat,"$3,000,000","$2,962,051","$2,962,051"
2006/02/24,Tsotsi,"$3,000,000","$2,912,606","$11,537,539"
2010/04/09,Letters to God,"$3,000,000","$2,848,587","$3,237,452"
1998/10/16,Happiness,"$3,000,000","$2,746,453","$5,746,453"
2013/10/18,I'm in Love with a Church Girl,"$3,000,000","$2,387,730","$2,503,392"
2003/04/04,DysFunkTional Family,"$3,000,000","$2,255,000","$2,255,000"
2014/09/19,Tusk,"$3,000,000","$1,821,983","$1,887,554"
2017/05/12,The Wall,"$3,000,000","$1,803,064","$4,495,262"
2003/10/24,Elephant,"$3,000,000","$1,266,955","$10,051,516"
2012/04/06,Damsels in Distress,"$3,000,000","$1,007,535","$1,324,299"
2003/11/21,Oldboy,"$3,000,000","$707,391","$6,226,386"
2011/05/06,Hobo with a Shotgun,"$3,000,000","$703,372","$834,953"
2015/05/08,The D Train,"$3,000,000","$669,688","$772,366"
2011/09/09,Creature,"$3,000,000","$508,714","$533,235"
2012/09/06,Bachelorette,"$3,000,000","$446,770","$12,577,401"
2010/01/15,Fish Tank,"$3,000,000","$374,675","$5,922,292"
2008/09/05,Everybody Wants to Be Italian,"$3,000,000","$351,416","$351,416"
2016/12/09,The Bounce Back,"$3,000,000","$321,910","$421,404"
1996/08/23,Freeway,"$3,000,000","$295,493","$295,493"
2006/10/06,Love's Abiding Joy,"$3,000,000","$252,726","$252,726"
1993/02/12,Dead Alive,"$3,000,000","$242,623","$242,623"
2010/10/01,Chain Letter,"$3,000,000","$205,842","$1,022,453"
2012/03/02,Tim and Eric's Billion Dollar Movie,"$3,000,000","$201,436","$223,652"
2007/11/09,Holly,"$3,000,000","$163,069","$163,069"
1997/02/28,Hard Eight,"$3,000,000","$142,356","$142,356"
2010/03/26,The Eclipse,"$3,000,000","$133,411","$133,411"
2008/03/21,The Grand,"$3,000,000","$115,879","$115,879"
2006/03/17,Sommersturm,"$3,000,000","$95,204","$95,204"
2014/08/15,Fort McCoy,"$3,000,000","$78,948","$78,948"
1999/08/04,The Gambler,"$3,000,000","$51,773","$101,773"
2000/10/13,Just Looking,"$3,000,000","$39,852","$39,852"
2015/09/04,Before We Go,"$3,000,000","$37,151","$483,938"
2012/01/13,The Divide,"$3,000,000","$18,000","$156,362"
2011/09/09,Tanner Hall,"$3,000,000","$5,073","$5,073"
2005/09/30,My Big Fat Independent Movie,"$3,000,000","$4,655","$4,655"
2015/03/19,Demonic,"$3,000,000",$0,"$4,668,109"
2008/04/15,Ã  l\'intÃ©rieur,"$3,000,000",$0,"$895,932"
2019/09/27,3 From Hell,"$3,000,000",$0,"$119,009"
2014/06/27,They Came Together,"$3,000,000",$0,"$82,780"
2013/04/12,Open Road,"$3,000,000",$0,"$47,469"
1951/07/28,Alice in Wonderland,"$3,000,000",$0,$0
2010/10/01,Barry Munday,"$3,000,000",$0,$0
Unknown,The Deported,"$3,000,000",$0,$0
Unknown,Chicago Overcoat,"$3,000,000",$0,$0
2011/09/13,Never Back Down 2: The Beatdown,"$3,000,000",$0,$0
2015/02/17,AWOL-72,"$3,000,000",$0,$0
2013/01/15,30 Nights Of Paranormal Activity With The Devil…,"$3,000,000",$0,$0
2015/02/06,Enter the Dangerous Mind,"$3,000,000",$0,$0
2015/03/17,Something Wicked,"$3,000,000",$0,$0
1967/09/18,Point Blank,"$3,000,000",$0,$0
1988/04/01,Iguana,"$3,000,000",$0,$0
Unknown,Four Single Fathers,"$3,000,000",$0,$0
2015/08/14,Amnesiac,"$3,000,000",$0,$0
2015/10/16,Unnatural,"$3,000,000",$0,$0
2015/12/11,Close Range,"$3,000,000",$0,$0
1999/07/09,Candyman 3: Day of the Dead,"$3,000,000",$0,$0
1946/01/18,The Harvey Girls,"$2,931,000","$4,100,000","$4,100,000"
1950/02/15,Cinderella,"$2,900,000","$85,000,000","$263,591,415"
1998/11/20,Central do Brasil,"$2,900,000","$5,969,553","$17,006,158"
1961/12/19,Pocketful of Miracles,"$2,900,000","$5,000,000","$5,000,000"
2006/03/24,Boynton Beach Club,"$2,900,000","$3,127,472","$3,127,472"
2010/10/01,Freakonomics,"$2,900,000","$101,270","$172,867"
2011/08/19,Griff the Invisible,"$2,900,000","$20,778","$25,935"
1959/03/29,Some Like it Hot,"$2,883,848","$25,000,000","$25,038,874"
2005/06/10,High Tension,"$2,850,000","$3,681,066","$6,435,262"
1974/12/15,Young Frankenstein,"$2,800,000","$86,300,000","$86,300,489"
1976/06/25,The Omen,"$2,800,000","$48,570,885","$48,577,431"
2005/07/22,Hustle & Flow,"$2,800,000","$22,202,809","$23,591,783"
1988/05/13,Friday the 13th Part VII: The New Blood,"$2,800,000","$19,170,001","$19,170,001"
2018/03/22,Midnight Sun,"$2,800,000","$9,561,064","$26,952,508"
2017/04/21,Phoenix Forgotten,"$2,800,000","$3,600,146","$3,697,729"
2006/09/15,Artie Lange's Beer League,"$2,800,000","$475,000","$475,000"
2019/07/26,"HvÃ­tur, HvÃ­tur Dagur","$2,800,000",$0,"$836,928"
1939/08/25,The Wizard of Oz,"$2,777,000","$34,685,891","$34,949,482"
2008/02/15,Diary of the Dead,"$2,750,000","$952,620","$5,394,447"
2020/02/14,Deux,"$2,750,000","$5,495","$559,209"
1979/10/17,The Black Stallion,"$2,700,000","$37,799,643","$37,799,643"
1997/06/13,Ulee's Gold,"$2,700,000","$9,054,736","$15,600,000"
2018/10/26,Indivisible,"$2,700,000","$3,511,417","$3,589,633"
2006/09/01,Lage Raho Munna Bhai,"$2,700,000","$2,217,561","$31,517,561"
2012/04/11,Le fils de lâautre,"$2,700,000","$1,220,807","$5,969,923"
2015/06/25,Sardaar Ji,"$2,700,000",$0,"$8,200,000"
2008/09/26,Rejsen til Saturn,"$2,700,000",$0,"$5,377,665"
1963/06/12,Donovan's Reef,"$2,686,000","$6,600,000","$6,600,000"
1956/01/12,Diane,"$2,660,000",$0,$0
1998/01/16,The Dress,"$2,650,000","$16,556","$16,556"
1943/12/24,A Guy Named Joe,"$2,627,000","$5,363,000","$5,363,000"
1974/02/07,Blazing Saddles,"$2,600,000","$119,500,000","$119,500,000"
1984/04/13,Friday the 13th Part IV: The Final Chapter,"$2,600,000","$32,980,880","$32,980,880"
2014/03/28,Ida,"$2,600,000","$3,827,060","$15,298,355"
1987/01/01,Maurice,"$2,600,000","$3,147,950","$3,305,831"
2004/07/09,Riding Giants,"$2,600,000","$2,276,368","$3,292,333"
2008/12/12,Los CronocrÃ­menes,"$2,600,000","$39,127","$564,474"
2012/09/13,La Cara Oculta,"$2,600,000",$0,"$7,033,931"
2007/12/07,Timber Falls,"$2,600,000",$0,"$71,248"
Unknown,Silver Medalist,"$2,600,000",$0,$0
2011/04/01,"Fat, Sick & Nearly Dead","$2,600,000",$0,$0
1952/04/10,Singin' in the Rain,"$2,540,000","$7,200,000","$7,235,585"
1967/08/13,Bonnie and Clyde,"$2,500,000","$50,700,000","$50,700,000"
2013/01/11,A Haunted House,"$2,500,000","$40,041,683","$59,922,558"
2012/07/13,2016: Obamaâs America,"$2,500,000","$33,349,941","$33,349,941"
2013/07/03,Kevin Hart: Let Me Explain,"$2,500,000","$32,244,051","$32,327,255"
2004/07/28,Garden State,"$2,500,000","$26,782,316","$36,028,802"
1996/10/04,That Thing You Do!,"$2,500,000","$25,857,416","$34,557,416"
1981/10/30,Halloween II,"$2,500,000","$25,533,818","$25,533,818"
1982/10/22,Halloween 3: Season of the Witch,"$2,500,000","$14,400,000","$14,400,000"
2008/10/01,Religulous,"$2,500,000","$13,011,160","$13,881,317"
1971/01/01,Escape from the Planet of the Apes,"$2,500,000","$12,300,000","$12,300,000"
1963/05/29,Hud,"$2,500,000","$10,000,000","$10,000,000"
2013/08/02,The Spectacular Now,"$2,500,000","$6,852,971","$6,916,951"
1991/09/29,My Own Private Idaho,"$2,500,000","$6,401,336","$6,402,759"
1995/01/27,Before Sunrise,"$2,500,000","$5,274,005","$5,691,852"
2016/04/01,Hunt for the Wilderpeople,"$2,500,000","$5,205,471","$23,900,842"
2012/08/17,Robot & Frank,"$2,500,000","$3,317,468","$4,934,356"
2003/10/03,Sur Le Seuil,"$2,500,000","$2,013,052","$2,013,052"
2000/06/16,Jesus' Son,"$2,500,000","$1,282,084","$1,687,548"
2005/05/27,Saving Face,"$2,500,000","$1,187,266","$1,269,705"
2008/06/20,Brick Lane,"$2,500,000","$1,094,998","$3,838,486"
2013/03/01,The Lost Medallion: The Adventures of Billy Stone,"$2,500,000","$549,632","$549,632"
2003/09/26,My Life Without Me,"$2,500,000","$432,360","$12,267,275"
2006/03/31,Marilyn Hotchkiss' Ballroom Dancing and Charm S…,"$2,500,000","$349,132","$497,195"
2011/04/01,Super,"$2,500,000","$327,716","$593,933"
2008/11/14,Fuel,"$2,500,000","$174,255","$174,255"
2010/04/09,Valley of the Hearts Delight,"$2,500,000","$118,666","$118,666"
2008/10/31,The Other End of the Line,"$2,500,000","$115,504","$507,446"
2010/06/18,8: The Mormon Proposition,"$2,500,000","$100,280","$100,280"
2009/04/17,Sleep Dealer,"$2,500,000","$80,136","$108,907"
2007/08/24,Eye of the Dolphin,"$2,500,000","$72,210","$72,260"
2013/08/16,Underdogs,"$2,500,000","$35,017","$1,392,649"
2000/09/08,Anatomie,"$2,500,000","$9,598","$9,598"
2020/11/13,Echo Boomers,"$2,500,000",$0,"$2,003,433"
Unknown,The Calling,"$2,500,000",$0,$0
2013/06/21,Alien Uprising,"$2,500,000",$0,$0
Unknown,Christmas Mail,"$2,500,000",$0,$0
2015/07/03,Stung,"$2,500,000",$0,$0
2017/09/01,Sky Sharks,"$2,500,000",$0,$0
2015/10/13,8 Days,"$2,500,000",$0,$0
2016/09/02,Antibirth,"$2,500,000",$0,$0
2016/02/02,The Rise of the Krays,"$2,500,000",$0,$0
2020/05/09,Not Safe For Work,"$2,500,000",$0,$0
2021/02/05,Malcolm & Marie,"$2,500,000",$0,$0
2011/05/13,Go For It!,"$2,450,000","$180,237","$182,358"
1996/10/16,Get on the Bus,"$2,400,000","$5,691,854","$5,691,854"
2007/01/05,Thr3e,"$2,400,000","$1,008,849","$1,420,418"
2006/09/01,Idiocracy,"$2,400,000","$444,093","$500,296"
Unknown,NiktÃ©,"$2,400,000",$0,"$1,333,891"
2018/10/12,The Kindergarten Teacher,"$2,400,000",$0,"$552,188"
2014/11/14,Always Woodstock,"$2,400,000",$0,$0
2007/07/25,This is England,"$2,380,000","$327,919","$8,739,576"
1944/06/27,Bathing Beauty,"$2,361,000","$3,500,000","$3,500,000"
2015/03/20,Do You Believe?,"$2,300,000","$12,985,600","$14,628,921"
1951/07/17,Show Boat,"$2,300,000","$11,000,000","$11,000,000"
2021/05/14,Profile,"$2,300,000","$1,744,740","$1,838,205"
1998/05/01,"Dancer, Texas Pop. 81","$2,300,000","$574,838","$574,838"
2021/10/29,A Mouthful of Air,"$2,300,000","$269,435","$269,435"
2014/09/05,Frontera,"$2,300,000","$59,696","$59,696"
2011/08/26,Redemption Road,"$2,300,000","$29,384","$29,384"
1989/02/24,The Toxic Avenger Part II,"$2,300,000","$28,950","$28,950"
2016/01/19,Eden,"$2,300,000",$0,$0
1987/06/19,The Brave Little Toaster,"$2,300,000",$0,$0
1940/02/09,Pinocchio,"$2,289,247","$84,300,000","$84,300,000"
1940/11/13,Fantasia,"$2,280,000","$83,320,000","$83,320,832"
1982/08/13,Friday the 13th Part 3,"$2,250,000","$36,690,067","$36,690,067"
1971/10/09,The French Connection,"$2,200,000","$41,158,757","$41,159,423"
1985/03/22,Friday the 13th Part V: A New Beginning,"$2,200,000","$21,930,418","$21,930,418"
2007/02/09,The Last Sin Eater,"$2,200,000","$388,390","$388,390"
Unknown,Louise-Michel,"$2,200,000",$0,"$5,482,242"
Unknown,Impact Point,"$2,200,000",$0,$0
1945/05/03,The Valley of Decision,"$2,160,000","$9,132,000","$9,132,000"
Unknown,Chicken Tikka Masala,"$2,160,000",$0,"$37,865"
2008/10/07,Jack Brooks: Monster Slayer,"$2,150,000",$0,$0
1946/11/21,The Best Years of Our Lives,"$2,100,000","$23,600,000","$23,600,000"
2001/07/13,Bully,"$2,100,000","$881,824","$1,381,824"
2002/05/29,Elling,"$2,100,000","$313,436","$399,037"
2016/10/16,Mi America,"$2,100,000","$3,330","$3,330"
2007/11/23,[Rec],"$2,100,000",$0,"$23,266,821"
Unknown,Infected,"$2,100,000",$0,$0
Unknown,Lies in Plain Sight,"$2,100,000",$0,$0
2015/10/06,The Timber,"$2,100,000",$0,$0
2016/01/19,Sharkskin,"$2,100,000",$0,$0
2002/10/25,Jackass: The Movie,"$2,000,000","$64,282,312","$79,282,312"
2011/09/30,Courageous,"$2,000,000","$35,017,223","$35,680,886"
1964/04/08,From Russia With Love,"$2,000,000","$24,800,000","$78,900,000"
1981/12/24,Mad Max 2: The Road Warrior,"$2,000,000","$24,600,832","$24,601,294"
1946/08/15,Notorious,"$2,000,000","$24,464,742","$24,492,698"
1967/08/02,In the Heat of the Night,"$2,000,000","$24,379,978","$24,407,647"
1973/12/17,Sleeper,"$2,000,000","$18,344,729","$18,344,729"
1972/08/11,Everything You Always Wanted to Know,"$2,000,000","$18,016,290","$18,016,290"
2015/02/06,It Follows,"$2,000,000","$14,674,077","$23,236,296"
2018/07/13,Eighth Grade,"$2,000,000","$13,539,710","$14,348,020"
1962/12/25,To Kill A Mockingbird,"$2,000,000","$13,129,846","$13,129,846"
2012/03/09,Silent House,"$2,000,000","$12,739,737","$16,610,760"
1999/10/08,Boys Don't Cry,"$2,000,000","$11,540,607","$20,741,000"
2007/02/09,Das Leben der Anderen,"$2,000,000","$11,284,657","$81,197,047"
2016/04/07,Hardcore Henry,"$2,000,000","$9,252,038","$17,187,434"
1962/06/13,Lolita,"$2,000,000","$9,250,000","$9,250,000"
1940/08/30,Boom Town,"$2,000,000","$9,172,000","$9,172,000"
1947/11/11,Gentleman's Agreement,"$2,000,000","$7,800,000","$7,800,000"
1961/09/25,The Hustler,"$2,000,000","$7,600,000","$7,600,000"
1986/12/31,Witchboard,"$2,000,000","$7,369,373","$7,369,373"
2003/11/26,Les Triplettes de Belleville,"$2,000,000","$7,301,288","$17,400,005"
1998/06/26,Smoke Signals,"$2,000,000","$6,719,300","$7,756,617"
2010/06/11,Winter\'s Bone,"$2,000,000","$6,531,503","$16,131,551"
